Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:53:21,6460162, Ketinggian (Altitude) : 2018.91, Kemiringan (pitch) : 14.94, Kemiringan (roll) : 12.31
2026-05-21 10:53:22,6461166, Ketinggian (Altitude) : 2018.83, Kemiringan (pitch) : 10.52, Kemiringan (roll) : -4.58
2026-05-21 10:53:23,6462170, Ketinggian (Altitude) : 2018.74, Kemiringan (pitch) : -2.37, Kemiringan (roll) : 15.63
2026-05-21 10:53:24,6463174, Ketinggian (Altitude) : 2018.63, Kemiringan (pitch) : -5.52, Kemiringan (roll) : -2.75
2026-05-21 10:53:25,6464178, Ketinggian (Altitude) : 2018.51, Kemiringan (pitch) : 28.28, Kemiringan (roll) : 10.42
2026-05-21 10:53:26,6465182, Ketinggian (Altitude) : 2018.42, Kemiringan (pitch) : 17.02, Kemiringan (roll) : 7.31
2026-05-21 10:53:27,6466186, Ketinggian (Altitude) : 2018.29, Kemiringan (pitch) : 10.93, Kemiringan (roll) : 15.35
2026-05-21 10:53:28,6467190, Ketinggian (Altitude) : 2018.12, Kemiringan (pitch) : 5.73, Kemiringan (roll) : 5.96
2026-05-21 10:53:29,6468194, Ketinggian (Altitude) : 2017.95, Kemiringan (pitch) : 4.02, Kemiringan (roll) : 4.39
2026-05-21 10:53:30,6469198, Ketinggian (Altitude) : 2017.77, Kemiringan (pitch) : 12.00, Kemiringan (roll) : 11.26
2026-05-21 10:53:31,6470202, Ketinggian (Altitude) : 2017.57, Kemiringan (pitch) : -12.98, Kemiringan (roll) : -8.00
2026-05-21 10:53:32,6471206, Ketinggian (Altitude) : 2017.40, Kemiringan (pitch) : 7.42, Kemiringan (roll) : 4.56
2026-05-21 10:53:33,6472210, Ketinggian (Altitude) : 2017.22, Kemiringan (pitch) : 2.75, Kemiringan (roll) : 7.63
2026-05-21 10:53:34,6473214, Ketinggian (Altitude) : 2017.00, Kemiringan (pitch) : -0.04, Kemiringan (roll) : -0.77
2026-05-21 10:53:35,6474218, Ketinggian (Altitude) : 2016.81, Kemiringan (pitch) : 10.70, Kemiringan (roll) : 12.77
2026-05-21 10:53:36,6475222, Ketinggian (Altitude) : 2016.61, Kemiringan (pitch) : -7.67, Kemiringan (roll) : -1.85
2026-05-21 10:53:37,6476226, Ketinggian (Altitude) : 2016.37, Kemiringan (pitch) : 9.20, Kemiringan (roll) : 14.64
2026-05-21 10:53:38,6477230, Ketinggian (Altitude) : 2016.14, Kemiringan (pitch) : 5.07, Kemiringan (roll) : -4.60
2026-05-21 10:53:39,6478234, Ketinggian (Altitude) : 2016.02, Kemiringan (pitch) : 8.35, Kemiringan (roll) : 5.55
2026-05-21 10:53:40,6479238, Ketinggian (Altitude) : 2015.82, Kemiringan (pitch) : 2.64, Kemiringan (roll) : 13.58
2026-05-21 10:53:41,6480242, Ketinggian (Altitude) : 2015.59, Kemiringan (pitch) : 9.18, Kemiringan (roll) : 15.74
2026-05-21 10:53:42,6481246, Ketinggian (Altitude) : 2015.34, Kemiringan (pitch) : -2.13, Kemiringan (roll) : 3.48
2026-05-21 10:53:43,6482250, Ketinggian (Altitude) : 2015.11, Kemiringan (pitch) : 12.33, Kemiringan (roll) : 15.40
2026-05-21 10:53:44,6483254, Ketinggian (Altitude) : 2014.88, Kemiringan (pitch) : -5.14, Kemiringan (roll) : -9.94
2026-05-21 10:53:45,6484258, Ketinggian (Altitude) : 2014.68, Kemiringan (pitch) : 20.12, Kemiringan (roll) : 9.79
2026-05-21 10:53:46,6485262, Ketinggian (Altitude) : 2014.48, Kemiringan (pitch) : 19.18, Kemiringan (roll) : 3.89
2026-05-21 10:53:47,6486266, Ketinggian (Altitude) : 2014.28, Kemiringan (pitch) : 18.79, Kemiringan (roll) : 8.26
2026-05-21 10:53:48,6487270, Ketinggian (Altitude) : 2014.10, Kemiringan (pitch) : 8.91, Kemiringan (roll) : -0.54
2026-05-21 10:53:49,6488274, Ketinggian (Altitude) : 2013.94, Kemiringan (pitch) : 14.30, Kemiringan (roll) : 8.64
2026-05-21 10:53:50,6489278, Ketinggian (Altitude) : 2013.77, Kemiringan (pitch) : -0.06, Kemiringan (roll) : 3.41
2026-05-21 10:53:51,6490282, Ketinggian (Altitude) : 2013.63, Kemiringan (pitch) : -0.04, Kemiringan (roll) : 2.98
2026-05-21 10:53:52,6491286, Ketinggian (Altitude) : 2013.54, Kemiringan (pitch) : 4.81, Kemiringan (roll) : 9.49
2026-05-21 10:53:53,6492290, Ketinggian (Altitude) : 2013.43, Kemiringan (pitch) : 5.01, Kemiringan (roll) : 0.15
2026-05-21 10:53:54,6493294, Ketinggian (Altitude) : 2013.31, Kemiringan (pitch) : -3.47, Kemiringan (roll) : 5.82
2026-05-21 10:53:55,6494298, Ketinggian (Altitude) : 2013.20, Kemiringan (pitch) : 14.53, Kemiringan (roll) : 3.41
2026-05-21 10:53:56,6495302, Ketinggian (Altitude) : 2013.11, Kemiringan (pitch) : 0.23, Kemiringan (roll) : 7.20
2026-05-21 10:53:57,6496306, Ketinggian (Altitude) : 2013.02, Kemiringan (pitch) : 2.13, Kemiringan (roll) : 9.38
2026-05-21 10:53:58,6497310, Ketinggian (Altitude) : 2012.94, Kemiringan (pitch) : 1.95, Kemiringan (roll) : 3.48
2026-05-21 10:53:59,6498314, Ketinggian (Altitude) : 2012.88, Kemiringan (pitch) : 1.93, Kemiringan (roll) : 1.21
2026-05-21 10:54:00,6499318, Ketinggian (Altitude) : 2012.80, Kemiringan (pitch) : 11.41, Kemiringan (roll) : 7.38
2026-05-21 10:54:01,6500322, Ketinggian (Altitude) : 2012.77, Kemiringan (pitch) : -3.38, Kemiringan (roll) : 15.52
2026-05-21 10:54:02,6501326, Ketinggian (Altitude) : 2012.72, Kemiringan (pitch) : -0.52, Kemiringan (roll) : 4.07
2026-05-21 10:54:03,6502330, Ketinggian (Altitude) : 2012.65, Kemiringan (pitch) : 17.99, Kemiringan (roll) : 2.40
2026-05-21 10:54:04,6503334, Ketinggian (Altitude) : 2012.62, Kemiringan (pitch) : 8.25, Kemiringan (roll) : 9.46
2026-05-21 10:54:05,6504338, Ketinggian (Altitude) : 2012.62, Kemiringan (pitch) : 15.36, Kemiringan (roll) : 5.45
2026-05-21 10:54:06,6505342, Ketinggian (Altitude) : 2012.60, Kemiringan (pitch) : 12.92, Kemiringan (roll) : 1.56
2026-05-21 10:54:07,6506346, Ketinggian (Altitude) : 2012.57, Kemiringan (pitch) : 7.82, Kemiringan (roll) : 6.09
2026-05-21 10:54:08,6507350, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 16.63, Kemiringan (roll) : 7.24
2026-05-21 10:54:09,6508354, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 15.96, Kemiringan (roll) : 13.39
2026-05-21 10:54:10,6509358, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 10.99, Kemiringan (roll) : -2.10
2026-05-21 10:54:11,6510362, Ketinggian (Altitude) : 2012.53, Kemiringan (pitch) : 11.77, Kemiringan (roll) : -4.84
2026-05-21 10:54:12,6511366, Ketinggian (Altitude) : 2012.53, Kemiringan (pitch) : 16.57, Kemiringan (roll) : 4.66
2026-05-21 10:54:13,6512370, Ketinggian (Altitude) : 2012.51, Kemiringan (pitch) : 12.19, Kemiringan (roll) : 2.98
2026-05-21 10:54:14,6513374, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 25.63, Kemiringan (roll) : 4.95
2026-05-21 10:54:15,6514378, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 5.45, Kemiringan (roll) : 3.86
2026-05-21 10:54:16,6515382, Ketinggian (Altitude) : 2012.54, Kemiringan (pitch) : 6.61, Kemiringan (roll) : 4.42
2026-05-21 10:54:17,6516386, Ketinggian (Altitude) : 2012.57, Kemiringan (pitch) : 3.26, Kemiringan (roll) : -0.71
2026-05-21 10:54:18,6517390, Ketinggian (Altitude) : 2012.57, Kemiringan (pitch) : 9.90, Kemiringan (roll) : 6.63
2026-05-21 10:54:19,6518394, Ketinggian (Altitude) : 2012.57, Kemiringan (pitch) : 7.05, Kemiringan (roll) : 5.83
2026-05-21 10:54:20,6519398, Ketinggian (Altitude) : 2012.60, Kemiringan (pitch) : 6.40, Kemiringan (roll) : 9.28
2026-05-21 10:54:21,6520402, Ketinggian (Altitude) : 2012.62, Kemiringan (pitch) : -7.96, Kemiringan (roll) : 2.05
2026-05-21 10:54:22,6521406, Ketinggian (Altitude) : 2012.61, Kemiringan (pitch) : -9.43, Kemiringan (roll) : -2.00
2026-05-21 10:54:23,6522410, Ketinggian (Altitude) : 2012.63, Kemiringan (pitch) : 6.04, Kemiringan (roll) : 5.11
