Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:57:21,6700118, Ketinggian (Altitude) : 2009.14, Kemiringan (pitch) : 6.14, Kemiringan (roll) : 1.20
2026-05-21 10:57:22,6701122, Ketinggian (Altitude) : 2009.09, Kemiringan (pitch) : 3.25, Kemiringan (roll) : 12.78
2026-05-21 10:57:23,6702126, Ketinggian (Altitude) : 2008.97, Kemiringan (pitch) : -18.00, Kemiringan (roll) : -5.80
2026-05-21 10:57:24,6703130, Ketinggian (Altitude) : 2008.86, Kemiringan (pitch) : 2.29, Kemiringan (roll) : -4.00
2026-05-21 10:57:25,6704134, Ketinggian (Altitude) : 2008.72, Kemiringan (pitch) : 8.34, Kemiringan (roll) : -12.30
2026-05-21 10:57:26,6705138, Ketinggian (Altitude) : 2008.59, Kemiringan (pitch) : 8.03, Kemiringan (roll) : 2.62
2026-05-21 10:57:27,6706142, Ketinggian (Altitude) : 2008.43, Kemiringan (pitch) : 5.22, Kemiringan (roll) : -12.06
2026-05-21 10:57:28,6707146, Ketinggian (Altitude) : 2008.28, Kemiringan (pitch) : -11.11, Kemiringan (roll) : -2.27
2026-05-21 10:57:29,6708150, Ketinggian (Altitude) : 2008.14, Kemiringan (pitch) : 10.68, Kemiringan (roll) : -6.89
2026-05-21 10:57:30,6709154, Ketinggian (Altitude) : 2008.01, Kemiringan (pitch) : 6.47, Kemiringan (roll) : -9.41
2026-05-21 10:57:31,6710158, Ketinggian (Altitude) : 2007.85, Kemiringan (pitch) : 8.16, Kemiringan (roll) : -3.63
2026-05-21 10:57:32,6711162, Ketinggian (Altitude) : 2007.71, Kemiringan (pitch) : 0.00, Kemiringan (roll) : 2.18
2026-05-21 10:57:33,6712166, Ketinggian (Altitude) : 2007.62, Kemiringan (pitch) : -19.27, Kemiringan (roll) : -2.29
2026-05-21 10:57:34,6713170, Ketinggian (Altitude) : 2007.48, Kemiringan (pitch) : 6.54, Kemiringan (roll) : -12.47
2026-05-21 10:57:35,6714174, Ketinggian (Altitude) : 2007.45, Kemiringan (pitch) : -1.65, Kemiringan (roll) : 2.21
2026-05-21 10:57:36,6715178, Ketinggian (Altitude) : 2007.36, Kemiringan (pitch) : 0.90, Kemiringan (roll) : -2.30
2026-05-21 10:57:37,6716182, Ketinggian (Altitude) : 2007.30, Kemiringan (pitch) : -6.33, Kemiringan (roll) : -14.04
2026-05-21 10:57:38,6717186, Ketinggian (Altitude) : 2007.21, Kemiringan (pitch) : -10.15, Kemiringan (roll) : -2.19
2026-05-21 10:57:39,6718190, Ketinggian (Altitude) : 2007.17, Kemiringan (pitch) : -20.00, Kemiringan (roll) : 2.59
2026-05-21 10:57:40,6719194, Ketinggian (Altitude) : 2007.12, Kemiringan (pitch) : 11.97, Kemiringan (roll) : 4.46
2026-05-21 10:57:41,6720198, Ketinggian (Altitude) : 2007.06, Kemiringan (pitch) : -7.86, Kemiringan (roll) : 1.42
2026-05-21 10:57:42,6721202, Ketinggian (Altitude) : 2007.03, Kemiringan (pitch) : -1.86, Kemiringan (roll) : 7.36
2026-05-21 10:57:43,6722206, Ketinggian (Altitude) : 2007.00, Kemiringan (pitch) : -8.26, Kemiringan (roll) : -7.90
2026-05-21 10:57:44,6723210, Ketinggian (Altitude) : 2006.99, Kemiringan (pitch) : 0.65, Kemiringan (roll) : 1.86
2026-05-21 10:57:45,6724214, Ketinggian (Altitude) : 2006.97, Kemiringan (pitch) : 20.60, Kemiringan (roll) : -6.73
2026-05-21 10:57:46,6725218, Ketinggian (Altitude) : 2006.96, Kemiringan (pitch) : 4.34, Kemiringan (roll) : -0.69
2026-05-21 10:57:47,6726222, Ketinggian (Altitude) : 2006.96, Kemiringan (pitch) : -7.31, Kemiringan (roll) : 3.65
