Waktu_Laptop,Waktu_Boot_ESP32_ms,Ketinggian_m,Pitch_deg,Roll_deg
2026-05-21 10:03:42,3481294, Ketinggian (Altitude) : 1983.49, Kemiringan (pitch) : -1.05, Kemiringan (roll) : -15.03
2026-05-21 10:03:43,3482298, Ketinggian (Altitude) : 1983.49, Kemiringan (pitch) : -5.38, Kemiringan (roll) : 0.63
2026-05-21 10:03:44,3483302, Ketinggian (Altitude) : 1983.55, Kemiringan (pitch) : -5.60, Kemiringan (roll) : 2.34
2026-05-21 10:03:45,3484306, Ketinggian (Altitude) : 1983.58, Kemiringan (pitch) : 3.30, Kemiringan (roll) : 1.04
2026-05-21 10:03:46,3485310, Ketinggian (Altitude) : 1983.64, Kemiringan (pitch) : -11.11, Kemiringan (roll) : 1.80
2026-05-21 10:03:47,3486314, Ketinggian (Altitude) : 1983.71, Kemiringan (pitch) : -3.87, Kemiringan (roll) : 5.48
2026-05-21 10:03:48,3487318, Ketinggian (Altitude) : 1983.74, Kemiringan (pitch) : -3.81, Kemiringan (roll) : -3.00
2026-05-21 10:03:49,3488322, Ketinggian (Altitude) : 1983.77, Kemiringan (pitch) : -10.77, Kemiringan (roll) : 1.47
2026-05-21 10:03:50,3489326, Ketinggian (Altitude) : 1983.80, Kemiringan (pitch) : -9.73, Kemiringan (roll) : 6.04
2026-05-21 10:03:51,3490330, Ketinggian (Altitude) : 1983.84, Kemiringan (pitch) : -4.50, Kemiringan (roll) : -4.08
2026-05-21 10:03:52,3491334, Ketinggian (Altitude) : 1983.87, Kemiringan (pitch) : -12.69, Kemiringan (roll) : 4.61
2026-05-21 10:03:53,3492338, Ketinggian (Altitude) : 1983.93, Kemiringan (pitch) : -17.56, Kemiringan (roll) : 6.81
2026-05-21 10:03:54,3493342, Ketinggian (Altitude) : 1983.95, Kemiringan (pitch) : 7.07, Kemiringan (roll) : -7.50
2026-05-21 10:03:55,3494346, Ketinggian (Altitude) : 1983.98, Kemiringan (pitch) : 12.65, Kemiringan (roll) : -6.09
2026-05-21 10:03:56,3495350, Ketinggian (Altitude) : 1984.01, Kemiringan (pitch) : -6.35, Kemiringan (roll) : 11.33
2026-05-21 10:03:57,3496354, Ketinggian (Altitude) : 1984.01, Kemiringan (pitch) : -14.85, Kemiringan (roll) : 8.37
2026-05-21 10:03:58,3497358, Ketinggian (Altitude) : 1984.04, Kemiringan (pitch) : -0.93, Kemiringan (roll) : 4.22
2026-05-21 10:03:59,3498362, Ketinggian (Altitude) : 1984.07, Kemiringan (pitch) : -0.84, Kemiringan (roll) : 3.27
2026-05-21 10:04:00,3499366, Ketinggian (Altitude) : 1984.12, Kemiringan (pitch) : -4.06, Kemiringan (roll) : 6.70
2026-05-21 10:04:01,3500370, Ketinggian (Altitude) : 1984.14, Kemiringan (pitch) : 3.92, Kemiringan (roll) : -9.82
2026-05-21 10:04:02,3501374, Ketinggian (Altitude) : 1984.17, Kemiringan (pitch) : -7.92, Kemiringan (roll) : 7.74
2026-05-21 10:04:03,3502378, Ketinggian (Altitude) : 1984.17, Kemiringan (pitch) : -7.62, Kemiringan (roll) : 8.42
2026-05-21 10:04:04,3503382, Ketinggian (Altitude) : 1984.19, Kemiringan (pitch) : 1.39, Kemiringan (roll) : -1.83
2026-05-21 10:04:05,3504386, Ketinggian (Altitude) : 1984.27, Kemiringan (pitch) : 3.32, Kemiringan (roll) : 20.28
2026-05-21 10:04:06,3505390, Ketinggian (Altitude) : 1984.29, Kemiringan (pitch) : -1.85, Kemiringan (roll) : 0.98
2026-05-21 10:04:07,3506394, Ketinggian (Altitude) : 1984.31, Kemiringan (pitch) : 6.72, Kemiringan (roll) : 0.08
2026-05-21 10:04:08,3507398, Ketinggian (Altitude) : 1984.33, Kemiringan (pitch) : -0.94, Kemiringan (roll) : -8.14
2026-05-21 10:04:09,3508402, Ketinggian (Altitude) : 1984.36, Kemiringan (pitch) : -8.46, Kemiringan (roll) : -8.00
2026-05-21 10:04:10,3509406, Ketinggian (Altitude) : 1984.36, Kemiringan (pitch) : -1.30, Kemiringan (roll) : -0.84
2026-05-21 10:04:11,3510410, Ketinggian (Altitude) : 1984.36, Kemiringan (pitch) : 3.95, Kemiringan (roll) : -3.14
2026-05-21 10:04:12,3511414, Ketinggian (Altitude) : 1984.34, Kemiringan (pitch) : -2.60, Kemiringan (roll) : -1.02
2026-05-21 10:04:13,3512418, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : -0.75, Kemiringan (roll) : 11.01
2026-05-21 10:04:14,3513422, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : -11.58, Kemiringan (roll) : 0.54
2026-05-21 10:04:15,3514426, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : -3.62, Kemiringan (roll) : 0.75
2026-05-21 10:04:16,3515430, Ketinggian (Altitude) : 1984.35, Kemiringan (pitch) : -9.46, Kemiringan (roll) : 5.22
2026-05-21 10:04:17,3516434, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : -15.55, Kemiringan (roll) : 1.16
2026-05-21 10:04:18,3517438, Ketinggian (Altitude) : 1984.34, Kemiringan (pitch) : -0.70, Kemiringan (roll) : 5.24
2026-05-21 10:04:19,3518442, Ketinggian (Altitude) : 1984.34, Kemiringan (pitch) : -1.86, Kemiringan (roll) : 0.49
2026-05-21 10:04:20,3519446, Ketinggian (Altitude) : 1984.35, Kemiringan (pitch) : 5.13, Kemiringan (roll) : 1.18
2026-05-21 10:04:21,3520450, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : -20.31, Kemiringan (roll) : 8.11
2026-05-21 10:04:22,3521454, Ketinggian (Altitude) : 1984.37, Kemiringan (pitch) : 5.48, Kemiringan (roll) : 8.19
2026-05-21 10:04:23,3522458, Ketinggian (Altitude) : 1984.42, Kemiringan (pitch) : -8.68, Kemiringan (roll) : 11.00
2026-05-21 10:04:24,3523462, Ketinggian (Altitude) : 1984.42, Kemiringan (pitch) : -5.54, Kemiringan (roll) : 0.06
2026-05-21 10:04:25,3524466, Ketinggian (Altitude) : 1984.42, Kemiringan (pitch) : 6.30, Kemiringan (roll) : 0.57
2026-05-21 10:04:26,3525470, Ketinggian (Altitude) : 1984.45, Kemiringan (pitch) : -2.70, Kemiringan (roll) : 8.77
2026-05-21 10:04:27,3526474, Ketinggian (Altitude) : 1984.45, Kemiringan (pitch) : -4.04, Kemiringan (roll) : -3.95
2026-05-21 10:04:28,3527478, Ketinggian (Altitude) : 1984.45, Kemiringan (pitch) : 3.31, Kemiringan (roll) : 9.07
2026-05-21 10:04:29,3528482, Ketinggian (Altitude) : 1984.45, Kemiringan (pitch) : -13.59, Kemiringan (roll) : -13.20
2026-05-21 10:04:30,3529486, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : -10.71, Kemiringan (roll) : -9.46
2026-05-21 10:04:31,3530490, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : 11.30, Kemiringan (roll) : -4.36
2026-05-21 10:04:32,3531494, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : -5.19, Kemiringan (roll) : 3.38
2026-05-21 10:04:33,3532498, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : -7.04, Kemiringan (roll) : -1.33
2026-05-21 10:04:34,3533502, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : 0.11, Kemiringan (roll) : -3.95
2026-05-21 10:04:35,3534506, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : -1.30, Kemiringan (roll) : -5.59
2026-05-21 10:04:36,3535510, Ketinggian (Altitude) : 1984.44, Kemiringan (pitch) : 3.96, Kemiringan (roll) : -2.29
2026-05-21 10:04:37,3536514, Ketinggian (Altitude) : 1984.47, Kemiringan (pitch) : -2.94, Kemiringan (roll) : -1.43
2026-05-21 10:04:38,3537518, Ketinggian (Altitude) : 1984.47, Kemiringan (pitch) : -3.54, Kemiringan (roll) : -4.67
2026-05-21 10:04:39,3538522, Ketinggian (Altitude) : 1984.47, Kemiringan (pitch) : -2.74, Kemiringan (roll) : 0.85
2026-05-21 10:04:40,3539526, Ketinggian (Altitude) : 1984.50, Kemiringan (pitch) : 13.60, Kemiringan (roll) : -7.72
2026-05-21 10:04:41,3540530, Ketinggian (Altitude) : 1984.51, Kemiringan (pitch) : 8.91, Kemiringan (roll) : 3.09
